t,user,final_status,edge_id,delay
129,45,edge,8,38.26457081243199
129,75,edge,7,75.57554608298716
129,20,edge,11,40.99442054860865
129,27,edge,9,127.88069863241954
129,62,edge,0,38.45280654121565
129,17,edge,2,40.769520339599794
129,78,edge,9,217.5111629073953
129,28,edge,19,50.7992155407808
129,3,edge,17,70.4029764272832
129,71,edge,15,138.29440040349235
129,34,edge,9,42.631876494508674
129,68,edge,11,97.6011440742609
129,42,edge,15,97.94419327404935
130,7,edge,16,64.87711774759892
130,27,edge,7,82.49581480084025
130,76,edge,0,93.04665874080335
130,9,edge,18,15.487479938150038
130,67,edge,10,99.86929358250433
130,46,edge,11,37.72500870737672
130,11,edge,9,78.80903985305345
130,28,edge,19,24.414829651180206
130,70,edge,11,79.88076082131951
130,10,edge,2,35.633653335969434
130,65,edge,18,43.44064466267298
130,78,edge,7,34.47128968579381
130,63,edge,15,48.06335068684903
130,74,edge,19,74.71996272807587
130,21,edge,7,40.62757752957333
130,48,edge,1,63.10373752024724
130,55,edge,0,70.0112544915106
130,21,edge,19,96.37726785992346
130,40,edge,13,33.82865251923601
130,75,edge,7,44.18669273150568
130,70,edge,11,47.76798986071317
130,17,edge,14,69.82836969308796
130,70,edge,18,110.22431524607758
131,36,edge,0,104.19600272947574
131,46,edge,11,41.926245024726335
131,47,edge,19,81.20452865116512
131,63,edge,15,28.37868721302794
131,54,edge,6,165.50315587179884
131,46,edge,11,39.918801949761374
131,51,edge,2,78.5890705246467
131,7,edge,16,53.40046564184041
131,11,edge,18,72.09960075036344
131,79,edge,7,89.00711324726167
131,59,edge,14,68.62679802301025
131,55,edge,0,39.69131248511841
131,74,edge,12,35.558506558706064
131,54,edge,7,34.09948104164945
131,11,edge,9,71.73442114979527
131,25,edge,6,127.89807684524392
131,48,edge,1,34.128724254635536
131,61,edge,19,40.16121275140751
132,56,edge,15,73.18516169050345
132,24,edge,5,34.95166909636413
132,47,edge,19,59.14820580166313
132,15,edge,6,49.2669863149735
132,44,edge,11,102.04958348710886
132,26,edge,8,85.62979064790235
132,43,edge,19,38.5952999143978
132,3,edge,17,82.8238527200043
132,26,edge,18,64.05062187576091
132,28,edge,3,155.3152050690444
132,23,edge,9,59.26005572102514
132,45,edge,8,27.99034838104386
132,58,edge,2,31.87617576748219
132,58,edge,2,75.41072121831611
132,8,edge,6,54.583261432812655
132,47,edge,19,21.303898968920148
132,2,edge,8,53.746686089313485
132,16,edge,5,32.94811699584898
132,55,edge,0,25.402982154380453
132,41,edge,4,38.11484661829549
133,0,edge,13,31.880022344052104
133,44,edge,17,65.17510758526254
133,29,edge,3,76.87144013212404
133,33,edge,15,23.00443898334764
133,1,edge,5,46.98176067641503
133,25,edge,8,47.460611693527994
133,55,edge,0,51.27041171022662
133,73,edge,17,29.73742521935388
133,75,edge,7,29.355045816844058
133,0,edge,6,38.059453567678815
133,70,edge,8,83.04362470452125
133,13,edge,19,30.764095607692767
133,10,edge,2,70.62027787490803
133,34,edge,9,48.977381052019574
133,26,edge,18,116.3838268306762
133,14,edge,9,40.766859372723324
133,15,edge,5,50.41885410920125
133,31,edge,0,53.81398743213649
133,48,edge,3,18.718676757634757
133,72,edge,11,84.75855630393721
133,18,edge,18,45.18636683960307
133,16,edge,12,26.06601245587755
133,40,edge,13,39.852168441040845
133,33,edge,4,76.49101960142373
133,54,edge,7,44.67709288264808
133,67,edge,3,136.62130844523494
133,20,edge,11,43.72360499821026
133,52,edge,8,45.21426813019335
133,40,edge,13,15.68224369340532
133,16,edge,19,49.15618965816471
134,56,edge,17,150.70068736639212
134,10,edge,2,59.96071225279016
134,8,edge,5,61.249135906483055
134,21,edge,7,40.5252571873218
134,69,edge,15,36.503771408001526
134,2,edge,8,163.83625532680097
134,14,edge,5,92.75728894716111
134,16,edge,12,48.543804740699784
134,62,edge,0,22.15602898170167
134,10,edge,2,68.05877872575992
134,52,edge,8,67.0851457299331
134,33,edge,15,24.976904890624834
134,27,edge,5,99.10106099362041
134,74,edge,12,25.388906397077704
134,60,edge,11,27.228917480546635
134,53,edge,18,160.93666717993025
134,52,edge,8,35.753102588682495
134,53,edge,17,98.38949095007197
134,53,edge,17,63.26042264326685
134,29,edge,6,47.02165914580589
134,57,edge,9,14.086234779318463
134,21,edge,5,61.187126950555566
135,64,edge,4,30.72976435368157
135,31,edge,0,61.71776389186024
135,77,edge,14,31.888710278999078
135,57,edge,8,73.77406888361439
135,50,edge,18,108.01945462466306
135,40,edge,13,17.732018235212557
135,15,edge,5,41.26650151538153
135,3,edge,11,69.71016892895442
135,68,edge,18,108.78447136890328
135,54,edge,7,54.560147231986925
135,66,edge,3,51.21805460610049
135,55,edge,2,73.03058000080583
135,61,edge,19,85.1996286160285
135,6,edge,5,103.14475239108252
135,58,edge,9,183.4902332642163
136,79,edge,5,61.910653676373435
136,44,edge,18,108.24288744128772
136,48,edge,3,19.398471159948716
136,65,edge,18,29.4173285580376
136,54,edge,7,20.551818923532338
136,4,edge,14,32.429802979239724
136,68,edge,11,116.3456357449304
136,6,edge,13,28.39932494737364
136,29,edge,3,80.68996063583856
136,76,edge,8,90.04092536487502
136,57,edge,9,14.124680394232382
136,12,edge,16,74.4662587867466
136,46,edge,17,65.98196147187623
136,63,edge,4,47.44333663198617
136,12,edge,9,56.011259642735894
136,62,edge,0,22.806969485549097
136,15,edge,7,37.4752375583748
136,10,edge,2,80.83130559261726
136,53,edge,17,102.66640051298384
136,8,edge,5,20.86124922318905
136,17,edge,0,72.95120431973537
136,26,edge,0,14.370772060628552
136,63,edge,4,35.89985560185484
136,36,edge,2,101.69625959785928
136,42,edge,9,65.1510448376552
136,4,edge,14,16.034044739740057
136,26,edge,8,59.974254915899735
136,0,edge,13,28.06307804667303
136,14,edge,9,72.1815346688363
137,58,edge,14,32.84161449279556
137,9,edge,18,28.572367645133742
137,78,edge,7,42.627905974400086
137,33,edge,15,26.134712354431816
137,36,edge,14,83.06319198926352
137,35,edge,4,63.64782371596002
137,28,edge,13,66.28023554897035
137,19,edge,0,97.80517887472807
137,36,edge,9,299.4949472652529
137,33,edge,15,21.648595624927342
137,32,edge,18,25.906855598169667
137,66,edge,15,65.44279346096944
137,71,edge,9,117.42335387673108
137,10,edge,2,32.01098774629447
137,4,edge,14,45.00220496910108
137,50,edge,8,52.97702222933638
137,9,edge,18,39.99662915278229
137,77,edge,2,34.71463658671071
137,18,edge,8,29.797331688325567
137,63,edge,4,48.65796762039929
137,60,edge,17,58.88108301326608
137,53,edge,9,79.0132068584758
137,69,edge,15,23.998381534773852
137,19,edge,0,40.14876037542258
137,64,edge,4,56.323814333603764
138,27,edge,5,36.9048084371883
138,27,edge,5,58.694030116871055
138,70,edge,18,72.87265567639936
138,32,edge,8,42.19998088693808
138,77,edge,2,47.67958140679691
138,61,edge,12,43.0528598528121
138,33,edge,15,46.34568171354315
138,57,edge,9,34.43596619654204
138,74,edge,13,25.69238107731167
138,8,edge,5,27.52510494998184
138,78,edge,8,194.11760118084015
138,57,edge,9,13.65961584801177
138,66,edge,10,53.73192006544679
138,43,edge,19,37.30440686342937
138,79,edge,9,47.78079327770641
138,31,edge,18,39.309365340559005
138,20,edge,11,43.93121632346636
138,4,edge,14,51.32339667350732
139,56,edge,9,183.4631801397786
139,47,edge,7,27.95313619739432
139,43,edge,12,20.10226333705594
139,46,edge,11,30.086612561130835
139,61,edge,3,65.85578563492865
139,75,edge,7,85.40484884597494
139,50,edge,8,21.8403996219795
139,74,edge,12,23.84138007243906
139,9,edge,18,17.540481169698865
139,63,edge,4,22.935884171529487
139,55,edge,0,31.490298646913985
139,4,edge,2,54.669288174297726
139,44,edge,11,173.67342371403163
140,51,edge,8,55.983668804590444
140,54,edge,5,55.958158729585406
140,0,edge,6,44.884881207446426
140,7,edge,15,37.48735839539088
140,15,edge,7,53.11861129766546
140,37,edge,2,172.77304501350343
140,68,edge,17,110.27493948101299
140,11,edge,8,26.186977263972402
140,23,edge,6,75.97112662455419
140,60,edge,11,45.697867973870835
140,0,edge,12,46.134835634081895
140,23,edge,9,30.74465301003557
140,48,edge,3,27.901000971333488
140,31,edge,18,47.5630543424493
140,47,edge,19,31.169007951561273
140,40,edge,13,31.264349240953912
140,10,edge,2,52.56039279333506
140,2,edge,0,68.79891127112452
140,9,edge,18,43.67442420242753
140,53,edge,11,129.60092394125712
140,39,edge,0,37.02144141262465
140,15,edge,7,64.37770335370257
140,60,edge,11,26.578217971725397
141,75,edge,2,75.52273470433444
141,74,edge,12,34.650542438116354
141,37,edge,7,81.82078865214139
141,60,edge,11,30.440998154548353
141,6,edge,6,28.892385024297162
141,39,edge,18,79.86859245076339
141,47,edge,7,20.667475614491188
141,46,edge,17,80.49367157199703
141,59,edge,2,84.5201047436224
141,68,edge,9,198.52024317444057
141,45,edge,8,62.160557579522965
141,40,edge,13,55.16581936072636
141,1,edge,6,25.10673976639521
141,62,edge,0,45.32310126476081
141,52,edge,9,54.05968457353678
141,9,edge,17,67.52484971724456
141,35,edge,4,50.00597564125749
141,73,edge,11,47.31489251590423
141,37,edge,7,70.47272391430737
141,32,edge,9,53.06274133866982
141,43,edge,13,35.52556102824707
141,75,edge,7,34.1118806786184
141,19,edge,14,32.36723839944301
141,68,edge,11,42.02866441593553
141,77,edge,2,46.97980141019858
141,33,edge,15,22.892125272678953
141,2,edge,8,96.39165618552384
141,13,edge,19,43.21981806018127
141,78,edge,5,53.77122029018271
141,5,edge,18,31.53962904394469
141,34,edge,15,66.96225243680348
142,50,edge,0,117.01888611721078
142,54,edge,7,55.919596955675225
142,57,edge,15,78.25066903820637
142,4,edge,14,35.300567876381024
142,71,edge,4,136.0370076781736
142,30,edge,4,32.53161102317712
142,71,edge,11,206.11941579265266
142,46,edge,11,67.94228455481986
142,8,edge,6,69.42935110082087
142,5,edge,8,141.8693501725603
142,41,edge,15,73.16926769981372
142,24,edge,7,13.099349403193527
142,36,edge,9,201.5126740010899
142,19,edge,0,70.64081023084447
142,52,edge,9,92.39517824743719
142,3,edge,17,129.40078632140475
142,57,edge,9,46.52692773784078
142,0,edge,13,30.89008051265489
142,46,edge,17,38.939284525788494
142,30,edge,4,26.46926035699427
142,45,edge,8,40.34599584123677
142,73,edge,17,50.07859316161334
142,62,edge,8,86.15488084736545
142,65,edge,18,29.517282632119798
142,15,edge,5,67.43757120514086
142,36,edge,2,132.1327013060513
142,41,edge,15,71.0495952642362
142,33,edge,9,140.68297868987014
143,54,edge,7,23.50351638557002
143,64,edge,16,120.97459882119018
143,39,edge,8,59.05474814212483
143,49,edge,3,15.111785866878325
143,65,edge,17,45.7752010182914
143,42,edge,9,129.63883421313926
143,45,edge,8,59.25699704519943
143,60,edge,17,81.67446372565318
143,56,edge,18,195.03793835451958
143,58,edge,8,114.41442716294542
143,63,edge,4,55.92804768196447
143,24,edge,5,46.48477806926107
143,62,edge,18,67.86201428604946
143,16,edge,19,16.150872030063493
143,15,edge,9,61.7240415327377
143,20,edge,17,27.229737659074065
143,48,edge,3,38.65084065110813
143,49,edge,4,66.44628554838631
143,1,edge,6,17.36804100489522
143,79,edge,2,93.507241376088
143,32,edge,18,52.79345961106242
143,62,edge,0,23.046874026747883
144,74,edge,6,29.38361362199062
144,14,edge,9,78.25312659250619
144,9,edge,17,52.17719826632984
144,69,edge,15,38.90657647866598
144,20,edge,11,62.04900878837205
144,44,edge,9,148.42940137433146
144,72,edge,9,103.64898332739747
144,13,edge,19,46.849324334041256
144,76,edge,8,116.66420584889453
144,42,edge,15,70.92668798464126
144,34,edge,9,60.84886592825279
144,74,edge,13,53.62235837062847
144,74,edge,13,46.54248002189269
144,72,edge,17,141.25943201881603
144,37,edge,7,74.27267611685302
144,61,edge,6,132.07233891917528
144,47,edge,7,46.02375086338534
144,54,edge,5,27.35875831963297
145,59,edge,2,87.2074128187962
145,39,edge,8,23.168986711066974
145,37,edge,7,102.61794191611153
145,71,edge,4,162.54856479735486
145,24,edge,7,38.28808906938806
145,31,edge,17,95.4733800454632
145,77,edge,14,18.873306145459456
145,55,edge,0,64.8359550460307
145,38,edge,16,55.880638114206164
145,4,edge,2,21.12412790546207
145,15,edge,5,45.43499075809965
145,38,edge,1,30.324744152701353
145,64,edge,4,22.305054671565387
145,54,edge,5,63.043395005259455
145,37,edge,2,145.23499419898224
145,42,edge,9,94.10265263551977
145,19,edge,14,32.62761385010206
145,25,edge,9,73.67226556084387
145,52,edge,0,37.67306289054538
145,39,edge,0,38.23737803601408
145,25,edge,9,80.53093758976733
145,67,edge,4,59.357924322002084
145,21,edge,19,42.8521581536346
145,58,edge,14,53.406456254876055
145,57,edge,9,20.807504939507766
145,38,edge,16,32.594225043696845
146,35,edge,4,49.22463262040114
146,9,edge,18,40.393080250665506
146,4,edge,14,18.413678075815355
146,25,edge,9,46.723891789692274
146,37,edge,14,128.092467905339
146,60,edge,18,59.46084794404147
146,64,edge,15,92.10775170970192
146,62,edge,0,43.24116935441692
146,14,edge,9,46.203973276306535
146,74,edge,13,44.626392734013166
146,62,edge,0,21.714800525281717
146,0,edge,6,49.08169425128139
146,5,edge,17,56.325365572624875
146,27,edge,2,242.19132993842456
146,71,edge,4,86.58145099407506
146,11,edge,8,52.06472972666852
146,60,edge,11,17.340134602566184
146,13,edge,19,26.045924917484747
146,21,edge,7,39.968874683486
146,36,edge,14,87.97721469450096
146,60,edge,11,22.620628310579207
146,9,edge,18,25.77764475833283
146,41,edge,4,41.23142527205344
146,48,edge,13,32.47011484110452
146,48,edge,13,32.149172865093526
146,14,edge,9,31.140384387987055
146,38,edge,16,45.636988287120715
146,20,edge,11,78.01848828616389
146,10,edge,2,32.3198603481578
146,26,edge,0,16.289506373567438
146,54,edge,5,29.08460499055281
146,41,edge,16,187.86380564183958
146,28,edge,12,24.797514368976685
146,24,edge,7,38.24590225484487
146,47,edge,19,69.17970080950634
146,41,edge,15,41.377296913291985
147,73,edge,17,17.032168390068392
147,9,edge,18,28.035544426540916
147,34,edge,9,52.36649293802287
147,62,edge,18,81.41850818482568
147,70,edge,17,30.657677691252225
147,61,edge,13,68.00011810788126
147,51,edge,2,43.50493250846757
147,73,edge,18,72.54242014029346
147,26,edge,8,93.80879998137728
147,2,edge,2,50.23406243042252
147,77,edge,14,36.96901105715664
147,50,edge,8,64.15882439588333
147,36,edge,5,130.80043134855507
147,28,edge,6,149.45989158637664
147,16,edge,7,47.01655933106626
147,67,edge,4,25.828441874890494
147,6,edge,16,64.77222813307677
147,30,edge,4,48.69289885388906
147,31,edge,0,36.858680561703956
147,42,edge,9,131.22298628596727
147,75,edge,7,85.3022134424026
147,34,edge,9,48.39968880168277
147,26,edge,18,77.2173100616225
148,55,edge,14,45.21094800665548
148,75,edge,7,95.61724753917441
148,4,edge,14,25.495569167025387
148,75,edge,7,34.381447086179534
148,74,edge,12,35.66113117931512
148,71,edge,4,55.22543356196928
148,41,edge,4,32.70443512207837
148,3,edge,11,51.85983051225665
148,48,edge,13,67.72319677831068
148,5,edge,18,44.745187644718854
148,69,edge,4,35.64974665614779
148,60,edge,11,22.137981933041623
148,31,edge,18,47.80915215363209
148,20,edge,11,80.92861927723449
148,12,edge,9,76.6073006072815
148,77,edge,14,44.70120541011557
148,64,edge,4,49.96895778026408
148,5,edge,8,87.32969984138217
148,56,edge,15,108.69667432696716
148,67,edge,4,70.92341515097158
148,45,edge,8,18.19119698755836
149,63,edge,15,59.00532522286457
149,27,edge,7,91.26838414367265
149,6,edge,13,34.01367969897873
149,71,edge,4,116.13940608929263
149,11,edge,8,21.031323862721873
149,57,edge,6,78.67235064700981
149,33,edge,4,91.38128641020509
149,39,edge,0,30.458094598841356
149,39,edge,0,30.0998992476774
149,3,edge,11,94.57187646631161
149,17,edge,14,68.78425734358538
149,55,edge,0,40.79160361734353
149,11,edge,9,58.24219943739527
149,54,edge,5,63.424785654491174
149,4,edge,2,47.29014367529387
149,18,edge,8,38.1212378986806
149,31,edge,0,19.933744276206593
150,73,edge,11,39.489575512919366
150,44,edge,9,118.32403613933656
150,53,edge,8,113.44896907580801
150,7,edge,16,82.94101646099018
150,26,edge,8,63.39891551546343
150,2,edge,2,19.463196128985384
150,50,edge,9,32.89036678257332
150,74,edge,12,23.716026523135273
150,18,edge,18,22.894429364543903
150,46,edge,11,83.50888672753646
150,51,edge,8,84.5632215523283
150,27,edge,5,94.83268993873004
150,17,edge,14,31.61952263924167
150,60,edge,11,40.07101734638255
150,40,edge,12,31.090974996292093
150,28,edge,19,21.41803475942416
150,51,edge,9,69.06973458814676
150,70,edge,18,99.95137629177286
150,8,edge,6,57.985915205456585
150,66,edge,3,35.75954654577102
150,64,edge,4,52.80048932679945
150,48,edge,13,45.25696765874228
150,3,edge,11,36.94795213418052
150,61,edge,19,57.389885200270705
150,41,edge,4,18.173535022142886
150,35,edge,15,48.22835981272576
150,66,edge,13,55.14302608174457
150,21,edge,5,38.34092597310011
150,19,edge,0,73.57736934800799
151,11,edge,9,59.68083805238728
151,50,edge,9,25.457741228268397
151,9,edge,18,16.955269839356905
151,64,edge,15,89.47586222309907
151,65,edge,0,47.289384173981354
151,71,edge,11,285.2935971306339
151,57,edge,9,15.983430462454582
151,47,edge,7,30.81003253479768
151,9,edge,18,16.988895677103347
151,22,edge,11,53.36827740572113
151,5,edge,9,89.5860965555585
151,56,edge,15,129.69216115931164
151,8,edge,6,47.47450109036963
151,63,edge,4,47.202318489593274
151,3,edge,11,68.75944479988505
151,3,edge,11,66.61993663788762
151,22,edge,18,59.849556789670864
151,43,edge,13,85.16088073222609
151,27,edge,9,67.8571090332981
151,61,edge,12,32.004174838928556
151,26,edge,8,44.23432371916692
152,54,edge,7,27.092050757220793
152,71,edge,15,58.32925282296313
152,77,edge,14,42.72190205640745
152,72,edge,17,54.775409358661264
152,78,edge,8,253.75986494933176
152,16,edge,12,49.67720657633347
152,63,edge,15,83.24677429104975
152,3,edge,11,43.892552912779436
152,12,edge,9,24.900660101428244
152,63,edge,4,53.07699140913937
152,68,edge,18,65.32408458175445
152,35,edge,15,87.38496954811936
152,62,edge,8,71.19856970257464
152,66,edge,13,62.79034616937334
152,58,edge,2,83.20518519467075
152,23,edge,6,26.665092112578108
152,75,edge,7,83.17476380480144
152,18,edge,18,13.380872490476039
152,7,edge,6,58.02736985549931
152,38,edge,3,68.14885950572682
152,54,edge,5,60.80150489128872
152,61,edge,13,28.781870643090272
152,70,edge,11,35.8593832860791
152,42,edge,15,55.813643272884555
153,0,edge,16,88.2189637142332
153,50,edge,8,52.378062906020254
153,57,edge,6,69.65550714003577
153,73,edge,11,81.32417362582116
153,57,edge,8,86.98983439809444
153,76,edge,2,163.48744034551734
153,52,edge,0,74.84376347418326
153,4,edge,14,45.66734694558944
153,68,edge,17,77.88157943918004
153,10,edge,8,156.42409355094426
153,12,edge,9,29.79441613975665
153,58,edge,8,100.05949999692467
153,30,edge,4,46.60677689838569
153,26,edge,0,19.27261118723137
153,72,edge,17,98.04396615639493
153,58,edge,2,96.44597450085264
153,29,edge,13,56.669881106041565
153,59,edge,7,185.6759668212822
153,40,edge,12,43.97323873471046
153,12,edge,9,75.00327675338282
153,18,edge,18,25.7853396048822
153,21,edge,5,24.09687940413326
153,3,edge,11,27.262326868855567
153,62,edge,0,22.229289932597055
153,6,edge,13,37.26802890725723
153,10,edge,2,74.44218734897424
154,69,edge,15,45.99928297451199
154,41,edge,4,48.83943268636797
154,41,edge,4,30.970530278897595
154,25,edge,9,101.41894922253377
154,72,edge,18,118.10185432374189
154,77,edge,2,18.7892085141997
154,23,edge,15,93.32482336145401
154,61,edge,19,84.71363096092384
154,34,edge,15,48.42884119483759
154,73,edge,17,15.897182116857778
154,14,edge,9,29.43969352133645
154,77,edge,2,33.01971183542454
154,53,edge,8,76.22996549464504
154,70,edge,17,70.68800165128216
154,65,edge,0,51.572954327734195
154,15,edge,5,44.943276327115996
154,39,edge,8,81.63147778974265
154,43,edge,19,25.99482620283638
154,52,edge,9,108.63311932854155
154,71,edge,4,138.37116908909329
154,37,edge,7,36.181126548164826
154,36,edge,14,59.6459356525791
154,19,edge,0,64.62082006496611
154,16,edge,6,123.99648151905454
154,66,edge,3,52.97717273415065
154,10,edge,9,157.37481550972987
154,14,edge,9,45.55138821707778
155,9,edge,18,37.88605456675335
155,64,edge,15,51.76835633718041
155,67,edge,3,84.35434945517832
155,55,edge,0,65.49436184389161
155,3,edge,11,29.675217282699755
155,62,edge,18,28.287648228867557
155,32,edge,9,94.27070696565589
155,25,edge,6,85.95659622506662
155,57,edge,9,20.080036995578265
155,54,edge,5,40.53793457921457
155,0,edge,6,32.74045004122054
155,2,edge,14,33.5040489006785
155,2,edge,14,52.360980413724114
155,28,edge,19,38.314328510626844
155,37,edge,7,81.16771816059757
155,35,edge,15,54.52251927648202
155,51,edge,9,51.63420797328608
155,78,edge,7,39.42678920518758
155,67,edge,3,68.23103914849705
155,68,edge,17,29.333014957131972
155,3,edge,11,43.226681248220665
155,41,edge,15,66.10822581364985
155,13,edge,19,34.879327117810114
155,75,edge,5,101.22110802527132
155,33,edge,16,128.5708855878591
155,18,edge,18,32.98267267714846
156,56,edge,11,184.48962490516172
156,41,edge,4,28.082182698422336
156,33,edge,9,124.6007013436121
156,22,edge,17,19.15335267509538
156,58,edge,2,30.473769224621634
156,23,edge,6,39.44528969781269
156,45,edge,8,52.916453779752125
156,19,edge,14,62.83695884687144
156,37,edge,7,52.44681725236844
156,65,edge,18,30.483433176878812
156,26,edge,0,19.99229273402439
156,55,edge,14,89.39912427567101
156,27,edge,6,101.51942283150825
156,33,edge,15,22.171958853640117
156,67,edge,3,56.056205985925196
156,50,edge,8,67.06801244488047
156,52,edge,14,170.93704128413628
156,43,edge,12,49.61250888393479
156,33,edge,15,26.056431814073285
156,72,edge,17,40.56412144957327
156,35,edge,4,45.54715336744897
156,78,edge,9,131.78913261097566
156,17,edge,0,63.15531055859715
157,22,edge,17,38.347789155445355
157,62,edge,8,82.73944266166029
157,45,edge,9,44.19319015795284
157,38,edge,13,106.13543231858274
157,49,edge,3,35.75440317641745
157,38,edge,15,19.285651653658043
157,21,edge,19,34.34645188254967
157,68,edge,17,62.58651434960793
157,76,edge,9,71.84068324360692
157,16,edge,13,43.662320060192634
157,13,edge,7,117.80610978724778
157,28,edge,13,39.92403165314339
157,30,edge,15,46.835721229809906
157,16,edge,13,89.46090462155605
157,18,edge,18,21.195180718688206
157,49,edge,10,59.44553773226651
157,76,edge,9,108.41464488781615
157,47,edge,19,71.21897096517262
157,68,edge,11,75.67388977597044
157,2,edge,14,31.01600072205984
157,2,edge,14,51.62344873320115
157,24,edge,5,23.55383205045372
157,61,edge,13,18.221228011057516
157,73,edge,18,38.12207774761745
157,33,edge,15,31.29891478549967
157,26,edge,8,73.39744651366507
157,56,edge,17,96.63425997974502
157,38,edge,15,46.242226453262646
158,52,edge,8,43.82452352625365
158,24,edge,5,52.332708745152644
158,24,edge,5,36.626475510639835
158,42,edge,9,112.46150475281925
158,78,edge,6,121.35617485061009
158,25,edge,9,57.67531261464063
158,2,edge,14,25.453230464002687
158,31,edge,18,52.822701188936584
158,30,edge,4,22.260058468356732
158,3,edge,11,54.88096835973591
158,60,edge,11,26.95619206750942
158,10,edge,2,65.897452823482
158,38,edge,10,16.07786683062783
158,59,edge,7,178.62936473174133
158,54,edge,7,53.49318257976679
158,31,edge,0,60.074363292168684
158,51,edge,2,109.54386442730403
158,5,edge,18,51.917865308095585
158,3,edge,11,47.68034102407031
158,47,edge,7,27.82394092510122
158,57,edge,9,13.978934448139192
158,16,edge,13,63.286786218966625
158,74,edge,13,38.4620101216138
158,51,edge,0,109.04933509023324
158,18,edge,18,37.98305402665917
158,3,edge,11,64.58760869075938
159,2,edge,14,57.186394649005415
159,43,edge,5,54.14903726769207
159,35,edge,15,23.384462470025746
159,66,edge,13,32.632939693475286
159,68,edge,18,137.6638748955209
159,0,edge,5,69.5234065978946
159,1,edge,7,91.3580506017481
159,57,edge,9,30.570491458151846
159,69,edge,4,67.81811058383956
159,11,edge,8,35.88771624078841
159,67,edge,15,74.43085378702506
159,40,edge,6,30.552864764389994
159,47,edge,7,37.30548042401682
159,0,edge,6,45.33625226369418
160,37,edge,7,115.10865741362743
160,62,edge,0,42.5956558663297
160,26,edge,14,49.14322398529444
160,33,edge,4,38.48713362343776
160,17,edge,14,50.07919999843175
160,63,edge,4,29.423309726939475
160,73,edge,11,24.938682981816573
160,25,edge,9,89.92552736788464
160,0,edge,13,75.63966053215144
160,45,edge,0,33.006147754810236
160,7,edge,15,26.584786209254464
160,36,edge,7,64.8733750560189
160,79,edge,9,72.24494790217783
160,48,edge,3,31.198630371732122
160,33,edge,15,22.93439760422363
160,29,edge,13,52.43569141980561
160,78,edge,7,47.72163594494602
160,58,edge,0,129.35101942671372
160,12,edge,6,44.335346159895785
160,35,edge,4,41.82304990530701
160,71,edge,9,211.5211817779991
160,56,edge,17,163.41541687960606
160,19,edge,8,149.4410875782004
160,1,edge,13,31.52255771061876
160,35,edge,4,35.69999567025426
160,72,edge,9,95.95834495632042
160,75,edge,7,80.37406660881868
160,51,edge,9,157.45178911614286
161,30,edge,4,28.641834761071713
161,2,edge,14,42.43387603695057
161,51,edge,9,119.27292304338967
161,78,edge,7,54.53057995678957
161,57,edge,9,42.08453675052857
161,17,edge,14,50.47258487569397
161,17,edge,14,48.23292151958561
161,60,edge,11,44.75239406789821
161,59,edge,7,67.30301249090238
161,53,edge,9,142.06020776749787
161,13,edge,19,46.80638416212439
161,56,edge,4,123.90250025447784
161,55,edge,0,71.21230821237836
161,13,edge,19,23.483629611976223
161,46,edge,11,42.77885549968042
161,73,edge,17,48.050917667645344
161,24,edge,7,15.95477723865413
161,72,edge,9,148.65844107775436
161,56,edge,4,114.31933386283431
161,46,edge,11,73.22902903358808
161,35,edge,4,39.40727489744147
161,9,edge,18,34.590748445715015
161,75,edge,6,269.8761109049941
161,57,edge,6,129.12999085632987
161,47,edge,7,20.551011838148867
161,77,edge,14,25.705446827101806
161,29,edge,16,59.74271562723775
161,73,edge,11,78.22101106186524
161,58,edge,0,116.38153164217495
161,77,edge,14,57.797385816807925
161,57,edge,9,34.72184084973428
161,65,edge,18,30.378318573012937
162,58,edge,9,140.07861972323334
162,46,edge,11,38.191885397167354
162,8,edge,6,55.463835421698754
162,5,edge,8,104.63254612197989
162,17,edge,0,35.5033704157346
162,9,edge,18,34.029389393540846
162,6,edge,12,40.94385521036647
162,5,edge,9,134.21416303763246
162,28,edge,19,15.72369139585707
162,48,edge,3,32.099576389868844
162,57,edge,9,31.68570439569993
162,53,edge,17,107.46724760698305
162,63,edge,4,39.54354875760142
162,8,edge,6,59.251070760955535
162,43,edge,19,38.07371019861107
162,13,edge,19,53.67218797456949
162,2,edge,8,72.7374714930503
162,39,edge,0,24.834763001668808
162,11,edge,9,66.55541746890857
162,12,edge,6,71.5078187938753
162,16,edge,12,50.90999930218257
162,58,edge,2,53.61898682497273
162,18,edge,18,51.10589573040277
162,25,edge,9,91.40109866980843
162,44,edge,11,70.49816884871233
162,21,edge,19,52.10065149480218
162,38,edge,16,38.60803738352585
162,18,edge,18,29.494391584356013
162,76,edge,9,102.14044900772755
162,72,edge,11,161.9993106198034
162,75,edge,7,43.92602207527187
163,34,edge,9,68.98144496283444
163,16,edge,12,22.91847616467485
163,35,edge,15,23.679404307345838
163,79,edge,9,60.81387934833268
163,28,edge,13,86.40168138809112
163,79,edge,9,92.82497747833975
163,23,edge,15,31.50398018539079
163,67,edge,4,62.85941249201692
163,10,edge,2,72.41980327521087
163,17,edge,0,56.888666684987314
163,35,edge,15,65.1293318543654
163,68,edge,17,87.67726965395673
163,48,edge,13,30.71556845066386
163,22,edge,17,22.041886632932357
163,21,edge,19,33.131957051115236
163,71,edge,4,113.66356504834981
